fname,label
f9b58b626d5e8443be73.wav,Fart
f9b80a8a5903c7006f7a.wav,Double_bass
f9e0710e318dc3e2c8ec.wav,Double_bass
fa3ee5c9893d7a3bc61c.wav,Fart
fa464d38387439811d40.wav,Bass_drum
fae28ca4422d7895216b.wav,Bass_drum
fbc5194ab8cf262373a2.wav,Acoustic_guitar
fc8002b511d312210bc8.wav,Shatter
fcbc0a01ce2d8b9c5c77.wav,Flute
fccaa65813fa67e856fb.wav,Trumpet
fd1d7b5a50017c9d5849.wav,Fart
fd365991fdbee2fd0c41.wav,Flute
fd6ebc6210e85ee357a2.wav,Flute
fd8553fd087db33bcd63.wav,Flute
fd94ba32d69aa108df57.wav,Fart
fd9a8ca19d270e28dae8.wav,Bass_drum
fdaaf5536f87f6efdca4.wav,Acoustic_guitar
fdfd9d680eebb787b4a3.wav,Bass_drum
fdff4315bb26655418da.wav,Cello
fe2eb993a92fe38076d9.wav,Flute
fe3902166bad9d60a136.wav,Flute
fe4b5255163527e8279d.wav,Shatter
fe7c3fc787f555294e53.wav,Flute
fe9caed128dafe435775.wav,Flute
feaac7546532010ba804.wav,Shatter
fed6b20027b21a0d4370.wav,Fireworks
fedbc225d1e1fc900737.wav,Acoustic_guitar
fee29c4f0b0aaf21f6c1.wav,Fireworks
ff1444a6a88e75b6a353.wav,Double_bass
ff1bebed13cd65e9b903.wav,Shatter
ff5bd75200e7b7667845.wav,Fart
ff6aec74eb524d00f578.wav,Fart
ff91c75996fef0da0b99.wav,Acoustic_guitar
ffba30db1c9f4374f6f1.wav,Bass_drum
ffc8fb2c2e3b6af7d560.wav,Shatter
ffd6592054324246cb65.wav,Trumpet
ffe74280824780406ece.wav,Bass_drum
ffea16c6b636f8b34d26.wav,Shatter
